2023-04-03T19:35:39.613825+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '0a6e9292-9dc6-4f84-84f8-142273658777', 'counter': 14, 'stdout': '\x1b[0;34mscript declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 13, 'end_line': 14, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.612252'}
2023-04-03T19:35:39.613923+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '830ece52-08ee-4891-b5da-e07561c35102', 'counter': 15, 'stdout': '\x1b[0;34mauto declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 14, 'end_line': 15, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.612360'}
2023-04-03T19:35:39.614020+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'd88685cf-1999-42d3-8868-bc3c86df6d2f', 'counter': 16, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 15, 'end_line': 16, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.612696'}
2023-04-03T19:35:39.614105+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'ab84fa2f-567c-4892-80d3-a2fbbfe7cb5e', 'counter': 17, 'stdout': '\x1b[0;34myaml declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 16, 'end_line': 17, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.612812'}
2023-04-03T19:35:39.614189+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '6c3ec997-059f-43b6-ae2f-c5f2096f489f', 'counter': 18, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 17, 'end_line': 18, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.612917'}
2023-04-03T19:35:39.614343+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'dd86300f-c3e1-46ba-bcdc-7b2b2bef6b6a', 'counter': 19, 'stdout': '\x1b[0;34mini declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 18, 'end_line': 19, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.613026'}
2023-04-03T19:35:39.614464+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'd3a02b6e-683c-4e2b-9280-d4724f6cb02d', 'counter': 20, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 19, 'end_line': 20, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.613194'}
2023-04-03T19:35:39.614740+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '99f625d0-84d7-4665-a9bd-13ec8330fd3d', 'counter': 21, 'stdout': '\x1b[0;34mtoml declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 20, 'end_line': 21, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.613298'}
2023-04-03T19:35:39.629041+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '7b48d162-5302-4647-8871-e87eafcba183', 'counter': 22, 'stdout': '\x1b[1;35m[WARNING]: No inventory was parsed, only implicit localhost is available\x1b[0m', 'start_line': 21, 'end_line': 22, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.617627'}
2023-04-03T19:35:39.642243+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '19be09f1-2012-4bb8-931c-b94fa89f7494', 'counter': 23, 'stdout': '\x1b[1;35m[WARNING]: provided hosts list is empty, only localhost is available. Note that\x1b[0m', 'start_line': 22, 'end_line': 23, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.641400'}
2023-04-03T19:35:39.642585+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '983634d4-e7e9-49a9-9ce3-dc25b77af537', 'counter': 24, 'stdout': "\x1b[1;35mthe implicit localhost does not match 'all'\x1b[0m", 'start_line': 23, 'end_line': 24, 'runner_ident': '99e429dc-56a9-48d6-a900-ff46f5b36e90', 'created': '2023-04-03T19:35:39.641950'}
2023-04-03T19:37:19.635770+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'be3ca9ab-9bc9-43e7-be91-1b88b557c974', 'counter': 1, 'stdout': "WARNING: The requested image's platform (linux/amd64) does not match the detected host platform (linux/arm64/v8) and no specific platform was requested", 'start_line': 0, 'end_line': 1, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:19.634947'}
2023-04-03T19:37:27.569536+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '43a24c42-ff64-428a-ba8d-077584bc8701', 'counter': 2, 'stdout': '\x1b[0;34mansible-playbook [core 2.13.4]\x1b[0m', 'start_line': 1, 'end_line': 2, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.566583'}
2023-04-03T19:37:27.569824+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '6a9450a0-a3bb-4c03-8ec8-8889ce0fd8fc', 'counter': 3, 'stdout': '\x1b[0;34m  config file = /Users/brianaddicks/Library/CloudStorage/OneDrive-Personal/dev/rh_console_imagebuilder/ansible.cfg\x1b[0m', 'start_line': 2, 'end_line': 3, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.567080'}
2023-04-03T19:37:27.569950+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '50b90c48-b86b-425a-b63f-6fb6a5339b5b', 'counter': 4, 'stdout': "\x1b[0;34m  configured module search path = ['/home/runner/.ansible/plugins/modules', '/usr/share/ansible/plugins/modules']\x1b[0m", 'start_line': 3, 'end_line': 4, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.567474'}
2023-04-03T19:37:27.570076+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '9528da65-6a4a-43f4-b365-4dfa0861ea9b', 'counter': 5, 'stdout': '\x1b[0;34m  ansible python module location = /usr/local/lib/python3.8/site-packages/ansible\x1b[0m', 'start_line': 4, 'end_line': 5, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.567825'}
2023-04-03T19:37:27.570269+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '7e1bc6f5-f11f-4db7-ba46-9834f144d38d', 'counter': 6, 'stdout': '\x1b[0;34m  ansible collection location = /home/runner/.ansible/collections:/usr/share/ansible/collections\x1b[0m', 'start_line': 5, 'end_line': 6, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.568086'}
2023-04-03T19:37:27.570385+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'b5fda00d-15f9-4346-a729-79021f9cc231', 'counter': 7, 'stdout': '\x1b[0;34m  executable location = /usr/local/bin/ansible-playbook\x1b[0m', 'start_line': 6, 'end_line': 7, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.568327'}
2023-04-03T19:37:27.570541+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'e94b61b0-44b1-46f1-a187-dfc9cee6c4c6', 'counter': 8, 'stdout': '\x1b[0;34m  python version = 3.8.13 (default, Jun 24 2022, 15:27:57) [GCC 8.5.0 20210514 (Red Hat 8.5.0-13)]\x1b[0m', 'start_line': 7, 'end_line': 8, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.568571'}
2023-04-03T19:37:27.570633+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '99886c76-10b8-4cb4-8084-263504203998', 'counter': 9, 'stdout': '\x1b[0;34m  jinja version = 3.1.2\x1b[0m', 'start_line': 8, 'end_line': 9, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.568796'}
2023-04-03T19:37:27.570826+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '3c1a4282-5b6f-4676-ac12-97ef36016aba', 'counter': 10, 'stdout': '\x1b[0;34m  libyaml = True\x1b[0m', 'start_line': 9, 'end_line': 10, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.568929'}
2023-04-03T19:37:27.570981+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'cd1ebb98-bb4f-44b7-adb0-2869c67e8912', 'counter': 11, 'stdout': '\x1b[0;34mUsing /Users/brianaddicks/Library/CloudStorage/OneDrive-Personal/dev/rh_console_imagebuilder/ansible.cfg as config file\x1b[0m', 'start_line': 10, 'end_line': 11, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.569397'}
2023-04-03T19:37:27.618481+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '223ae5ec-a82e-4431-9c78-26cbba6aaee8', 'counter': 12, 'stdout': '\x1b[0;34mhost_list declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 11, 'end_line': 12, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614476'}
2023-04-03T19:37:27.618606+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '2cd82bbf-7c5c-44c5-ab21-e32c80268a0a', 'counter': 13, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 12, 'end_line': 13, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614557'}
2023-04-03T19:37:27.618653+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'a821879f-d63e-441a-aaae-3ba66bd29617', 'counter': 14, 'stdout': '\x1b[0;34mscript declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 13, 'end_line': 14, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614600'}
2023-04-03T19:37:27.618685+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '6352d52e-bb43-4ddc-a54c-561a5abba2eb', 'counter': 15, 'stdout': '\x1b[0;34mauto declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 14, 'end_line': 15, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614637'}
2023-04-03T19:37:27.618713+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'f750c1d8-e6b4-4857-b618-ed9fdf19e19f', 'counter': 16, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 15, 'end_line': 16, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614677'}
2023-04-03T19:37:27.618741+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '65d61af7-5a86-4ed1-b163-99d96fcae8e8', 'counter': 17, 'stdout': '\x1b[0;34myaml declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 16, 'end_line': 17, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614950'}
2023-04-03T19:37:27.618767+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'e4dc412d-1fe2-469b-b65e-b738eeb3cb6b', 'counter': 18, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 17, 'end_line': 18, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.614999'}
2023-04-03T19:37:27.618795+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '2ade274f-5b07-417d-8749-a9df8a3d0d6c', 'counter': 19, 'stdout': '\x1b[0;34mini declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 18, 'end_line': 19, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.615038'}
2023-04-03T19:37:27.618823+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '56be9062-8289-4373-b385-2dfd5b91a4e1', 'counter': 20, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 19, 'end_line': 20, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.615075'}
2023-04-03T19:37:27.618849+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '99b7a6f1-c156-4cb1-9598-a1c5f46ab949', 'counter': 21, 'stdout': '\x1b[0;34mtoml declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 20, 'end_line': 21, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.615109'}
2023-04-03T19:37:27.618876+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'af8c57d9-2f3b-4489-b025-391537db8c40', 'counter': 22, 'stdout': '\x1b[1;35m[WARNING]: No inventory was parsed, only implicit localhost is available\x1b[0m', 'start_line': 21, 'end_line': 22, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.615724'}
2023-04-03T19:37:27.658977+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '06b18a91-1b5e-4989-8d4a-72140c716735', 'counter': 23, 'stdout': '\x1b[1;35m[WARNING]: provided hosts list is empty, only localhost is available. Note that\x1b[0m', 'start_line': 22, 'end_line': 23, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.645318'}
2023-04-03T19:37:27.659075+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'ebd50621-85b2-4f16-8c1f-7440cdc9d3d5', 'counter': 24, 'stdout': "\x1b[1;35mthe implicit localhost does not match 'all'\x1b[0m", 'start_line': 23, 'end_line': 24, 'runner_ident': 'faf93f70-ff1f-4218-bdda-41e7800d4a7b', 'created': '2023-04-03T19:37:27.645514'}
2023-04-03T19:42:47.708455+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '4d03d534-6aa8-47d4-9d38-03bd0d64b19b', 'counter': 1, 'stdout': "WARNING: The requested image's platform (linux/amd64) does not match the detected host platform (linux/arm64/v8) and no specific platform was requested", 'start_line': 0, 'end_line': 1, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:47.704927'}
2023-04-03T19:42:55.550665+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'db7c7324-4b30-47c6-815b-8ec7782cb219', 'counter': 2, 'stdout': '\x1b[0;34mansible-playbook [core 2.13.4]\x1b[0m', 'start_line': 1, 'end_line': 2, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.538224'}
2023-04-03T19:42:55.551663+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '715ee931-4bcc-41ba-8806-7605fda7b622', 'counter': 3, 'stdout': '\x1b[0;34m  config file = /Users/brianaddicks/Library/CloudStorage/OneDrive-Personal/dev/rh_console_imagebuilder/ansible.cfg\x1b[0m', 'start_line': 2, 'end_line': 3, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.538420'}
2023-04-03T19:42:55.551831+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'c989e0c5-6714-49c3-ab68-39e9d48a46f8', 'counter': 4, 'stdout': "\x1b[0;34m  configured module search path = ['/home/runner/.ansible/plugins/modules', '/usr/share/ansible/plugins/modules']\x1b[0m", 'start_line': 3, 'end_line': 4, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.538535'}
2023-04-03T19:42:55.552108+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '5ad3be4f-93eb-40c8-818f-3d898ab33026', 'counter': 5, 'stdout': '\x1b[0;34m  ansible python module location = /usr/local/lib/python3.8/site-packages/ansible\x1b[0m', 'start_line': 4, 'end_line': 5, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.538739'}
2023-04-03T19:42:55.552396+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'ce23ec93-ab6c-4510-9442-680755a3f118', 'counter': 6, 'stdout': '\x1b[0;34m  ansible collection location = /home/runner/.ansible/collections:/usr/share/ansible/collections\x1b[0m', 'start_line': 5, 'end_line': 6, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.538962'}
2023-04-03T19:42:55.552557+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'fc88f11d-c289-42bd-9084-f067f2577020', 'counter': 7, 'stdout': '\x1b[0;34m  executable location = /usr/local/bin/ansible-playbook\x1b[0m', 'start_line': 6, 'end_line': 7, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.539186'}
2023-04-03T19:42:55.552724+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '90afae6a-2579-4114-902c-6e7fd7820733', 'counter': 8, 'stdout': '\x1b[0;34m  python version = 3.8.13 (default, Jun 24 2022, 15:27:57) [GCC 8.5.0 20210514 (Red Hat 8.5.0-13)]\x1b[0m', 'start_line': 7, 'end_line': 8, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.539405'}
2023-04-03T19:42:55.552867+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'b48db5c4-8105-40b4-b18f-86559ebf3743', 'counter': 9, 'stdout': '\x1b[0;34m  jinja version = 3.1.2\x1b[0m', 'start_line': 8, 'end_line': 9, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.539624'}
2023-04-03T19:42:55.553004+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '0280b442-ac21-42db-a19a-d963d145dc7b', 'counter': 10, 'stdout': '\x1b[0;34m  libyaml = True\x1b[0m', 'start_line': 9, 'end_line': 10, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.539845'}
2023-04-03T19:42:55.553140+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'd393211f-3966-4da6-a76b-2a47767dc28e', 'counter': 11, 'stdout': '\x1b[0;34mUsing /Users/brianaddicks/Library/CloudStorage/OneDrive-Personal/dev/rh_console_imagebuilder/ansible.cfg as config file\x1b[0m', 'start_line': 10, 'end_line': 11, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.540059'}
2023-04-03T19:42:55.590925+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '07abbae4-0397-409b-a933-88cb2159ba53', 'counter': 12, 'stdout': '\x1b[0;34mhost_list declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 11, 'end_line': 12, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.583981'}
2023-04-03T19:42:55.591038+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '518f20ca-175a-4307-beda-334251313746', 'counter': 13, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 12, 'end_line': 13, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584072'}
2023-04-03T19:42:55.591075+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'd49c18d0-fca1-472c-a16d-8858420a972f', 'counter': 14, 'stdout': '\x1b[0;34mscript declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 13, 'end_line': 14, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584114'}
2023-04-03T19:42:55.591104+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '40c5ff4c-c9fc-4faa-a7c7-ccd80a61b4c6', 'counter': 15, 'stdout': '\x1b[0;34mauto declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 14, 'end_line': 15, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584152'}
2023-04-03T19:42:55.591132+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '6609b8a9-6c78-4345-a477-7653ebcc32c5', 'counter': 16, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 15, 'end_line': 16, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584341'}
2023-04-03T19:42:55.591160+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'ed7be0e5-7842-4291-86a2-c637db263095', 'counter': 17, 'stdout': '\x1b[0;34myaml declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 16, 'end_line': 17, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584375'}
2023-04-03T19:42:55.591186+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '12a9e731-dfd0-49ac-abe3-a65c37e41eda', 'counter': 18, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 17, 'end_line': 18, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584407'}
2023-04-03T19:42:55.591212+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '9bd02189-a96f-47da-abcd-9dcb1679472f', 'counter': 19, 'stdout': '\x1b[0;34mini declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 18, 'end_line': 19, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584438'}
2023-04-03T19:42:55.591238+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': 'adcd713b-a3a0-4d2e-818d-24b6ff4249a6', 'counter': 20, 'stdout': '\x1b[0;34mSkipping due to inventory source not existing or not being readable by the current user\x1b[0m', 'start_line': 19, 'end_line': 20, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584468'}
2023-04-03T19:42:55.591265+00:00 CRITICAL 'ansible_navigator.actions.run_playbook._handle_message' Unhandled message from runner queue, discarded: {'event': 'verbose', 'uuid': '12788d6e-f104-4a8a-b6a1-d033c207d9c7', 'counter': 21, 'stdout': '\x1b[0;34mtoml declined parsing /etc/ansible/hosts as it did not pass its verify_file() method\x1b[0m', 'start_line': 20, 'end_line': 21, 'runner_ident': '6f145146-86f7-45e4-b1da-9c1553ae0354', 'created': '2023-04-03T19:42:55.584498'}
